Departamento,Año,Mes,Consumo (m³),Temperatura promedio mensual (°C),Número de ocupantes,Superficie (m²),Piso,Estado de mantenimiento,Costo (BOB)
B03,2022,11,34.22,25.73,5,85,0,Malo,20.53
B03,2022,12,39.97,17.92,5,85,0,Malo,23.98
B03,2023,1,40.75,11.56,5,85,0,Malo,24.45
B03,2023,2,44.66,9.1,5,85,0,Malo,26.79
B03,2023,3,38.5,18.83,5,85,0,Malo,23.1
B03,2023,4,46.35,8.85,5,85,0,Malo,27.81
B03,2023,5,36.21,19.17,5,85,0,Malo,21.73
B03,2023,6,41.3,11.63,5,85,0,Malo,24.78
B03,2023,7,43.51,8.04,5,85,0,Malo,26.11
B03,2023,8,35.98,22.78,5,85,0,Malo,21.59
B03,2023,9,38.4,24.5,5,85,0,Malo,23.04
B03,2023,10,41.85,18.97,5,85,0,Malo,25.11
B03,2023,11,45.81,2.98,5,85,0,Malo,27.49
B03,2023,12,39.63,21.03,5,85,0,Malo,23.78
B04,2014,1,32.55,16.17,4,81,0,Regular,19.53
B04,2014,2,40.35,10.46,4,81,0,Regular,24.21
B04,2014,3,38.38,9.25,4,81,0,Regular,23.03
B04,2014,4,35.8,13.08,4,81,0,Regular,21.48
B04,2014,5,46.37,-3.03,4,81,0,Regular,27.82
B04,2014,6,45.71,-2.7,4,81,0,Regular,27.43
B04,2014,7,40.22,9.12,4,81,0,Regular,24.13
B04,2014,8,36.84,13.35,4,81,0,Regular,22.1
B04,2014,9,44.81,1.08,4,81,0,Regular,26.89
B04,2014,10,39.43,2.03,4,81,0,Regular,23.66
B04,2014,11,42.32,-3.84,4,81,0,Regular,25.39
B04,2014,12,37.49,7.61,4,81,0,Regular,22.49
B04,2015,1,38.94,7.89,4,81,0,Regular,23.36
B04,2015,2,41.19,8.89,4,81,0,Regular,24.72
B04,2015,3,32.13,18.84,4,81,0,Regular,19.28
B04,2015,4,36.72,12.11,4,81,0,Regular,22.03
B04,2015,5,28.64,28.62,4,81,0,Regular,17.18
B04,2015,6,35.02,14.3,4,81,0,Regular,21.01
B04,2015,7,29.49,24.32,4,81,0,Regular,17.7
B04,2015,8,28.6,24.08,4,81,0,Regular,17.16
B04,2015,9,42.42,-4.04,4,81,0,Regular,25.45
B04,2015,10,32.34,24.88,4,81,0,Regular,19.4
B04,2015,11,40.18,2.5,4,81,0,Regular,24.11
B04,2015,12,39.9,2.88,4,81,0,Regular,23.94
B04,2016,1,34.28,17.81,4,81,0,Regular,20.57
B04,2016,2,33.27,25.26,4,81,0,Regular,19.96
B04,2016,3,33.51,18.88,4,81,0,Regular,20.1
B04,2016,4,41.32,-0.37,4,81,0,Regular,24.79
B04,2016,5,29.93,23.03,4,81,0,Regular,17.96
B04,2016,6,37.61,16.29,4,81,0,Regular,22.57
B04,2016,7,34.38,19.95,4,81,0,Regular,20.63
B04,2016,8,43.15,4.64,4,81,0,Regular,25.89
B04,2016,9,30.45,24.81,4,81,0,Regular,18.27
B04,2016,10,40.59,2.64,4,81,0,Regular,24.36
B04,2016,11,37.23,13.22,4,81,0,Regular,22.34
B04,2016,12,32.42,15.46,4,81,0,Regular,19.45
B04,2017,1,30.91,29.98,4,81,0,Regular,18.55
B04,2017,2,31.28,24.38,4,81,0,Regular,18.77
B04,2017,3,33.91,15.78,4,81,0,Regular,20.34
B04,2017,4,33.51,18.95,4,81,0,Regular,20.11
B04,2017,5,38.37,6.77,4,81,0,Regular,23.02
B04,2017,6,38.57,6.38,4,81,0,Regular,23.14
B04,2017,7,36.83,17.96,4,81,0,Regular,22.1
B04,2017,8,32.33,17.8,4,81,0,Regular,19.4
B04,2017,9,34.99,13.11,4,81,0,Regular,20.99
B04,2017,10,46.75,-3.01,4,81,0,Regular,28.05
B04,2017,11,30.85,23.35,4,81,0,Regular,18.51
B04,2017,12,37.85,6.19,4,81,0,Regular,22.71
B04,2018,1,45.14,-4.11,4,81,0,Regular,27.08
B04,2018,2,42.87,5.35,4,81,0,Regular,25.72
B04,2018,3,39.94,9.16,4,81,0,Regular,23.96
B04,2018,4,38.37,15.41,4,81,0,Regular,23.02
B04,2018,5,30.38,23.56,4,81,0,Regular,18.23
B04,2018,6,34.23,19.97,4,81,0,Regular,20.54
B04,2018,7,34.28,17.34,4,81,0,Regular,20.57
B04,2018,8,28.29,27.92,4,81,0,Regular,16.97
B04,2018,9,38.37,5.51,4,81,0,Regular,23.02
B04,2018,10,34.44,18.02,4,81,0,Regular,20.66
B04,2018,11,40.28,5.28,4,81,0,Regular,24.17
B04,2018,12,33.99,20.93,4,81,0,Regular,20.39
B04,2019,1,38.29,14.57,4,81,0,Regular,22.98
B04,2019,2,31.43,28.14,4,81,0,Regular,18.86
B04,2019,3,32.48,17.91,4,81,0,Regular,19.49
B04,2019,4,43.92,2.82,4,81,0,Regular,26.35
B04,2019,5,40.56,9.72,4,81,0,Regular,24.34
B04,2019,6,39.61,8.01,4,81,0,Regular,23.77
B04,2019,7,35.19,11.23,4,81,0,Regular,21.11
B04,2019,8,45.47,-3.12,4,81,0,Regular,27.28
B04,2019,9,36.17,15.31,4,81,0,Regular,21.7
B04,2019,10,35.5,11.53,4,81,0,Regular,21.3
B04,2019,11,44.59,-0.81,4,81,0,Regular,26.75
B04,2019,12,35.81,13.54,4,81,0,Regular,21.48
B04,2020,1,28.26,25.48,4,81,0,Regular,16.96
B04,2020,2,27.29,29.73,4,81,0,Regular,16.37
B04,2020,3,30.68,29.55,4,81,0,Regular,18.41
B04,2020,4,26.19,29.53,4,81,0,Regular,15.72
B04,2020,5,28.59,25.18,4,81,0,Regular,17.15
B04,2020,6,43.18,-2.17,4,81,0,Regular,25.91
B04,2020,7,27.21,29.53,4,81,0,Regular,16.33
B04,2020,8,44.3,-2.97,4,81,0,Regular,26.58
B04,2020,9,43.58,2.33,4,81,0,Regular,26.15
B04,2020,10,33.47,15.17,4,81,0,Regular,20.08
B04,2020,11,33.54,22.48,4,81,0,Regular,20.12
B04,2020,12,42.94,-0.47,4,81,0,Regular,25.76
B04,2021,1,37.66,10.03,4,81,0,Regular,22.6
B04,2021,2,34.27,11.71,4,81,0,Regular,20.56
B04,2021,3,37.64,13.68,4,81,0,Regular,22.59
B04,2021,4,31.33,28.25,4,81,0,Regular,18.8
B04,2021,5,32.54,21.49,4,81,0,Regular,19.52
B04,2021,6,42.31,-4.37,4,81,0,Regular,25.39
B04,2021,7,31.12,20.68,4,81,0,Regular,18.67
B04,2021,8,29.13,25.69,4,81,0,Regular,17.48
B04,2021,9,43.82,-1.41,4,81,0,Regular,26.29
B04,2021,10,37.63,5.71,4,81,0,Regular,22.58
B04,2021,11,47.49,-3.4,4,81,0,Regular,28.49
B04,2021,12,37.74,10.96,4,81,0,Regular,22.65
B04,2022,1,36.03,13.34,4,81,0,Regular,21.62
B04,2022,2,31.38,19.04,4,81,0,Regular,18.83
B04,2022,3,28.11,29.86,4,81,0,Regular,16.87
B04,2022,4,30.46,21.25,4,81,0,Regular,18.28
B04,2022,5,31.6,26.74,4,81,0,Regular,18.96
B04,2022,6,43.61,-4.33,4,81,0,Regular,26.17
B04,2022,7,26.63,29.47,4,81,0,Regular,15.98
B04,2022,8,45.24,-4.23,4,81,0,Regular,27.15
B04,2022,9,44.71,-0.69,4,81,0,Regular,26.83
B04,2022,10,30.99,22.72,4,81,0,Regular,18.59
B04,2022,11,36.02,17.41,4,81,0,Regular,21.61
B04,2022,12,35.26,16.81,4,81,0,Regular,21.16
B04,2023,1,42.41,-3.32,4,81,0,Regular,25.45
B04,2023,2,28.26,24.26,4,81,0,Regular,16.95
B04,2023,3,43.24,-0.95,4,81,0,Regular,25.94
B04,2023,4,41.95,-0.67,4,81,0,Regular,25.17
B04,2023,5,31.55,19.57,4,81,0,Regular,18.93
B04,2023,6,30.66,19.0,4,81,0,Regular,18.39
B04,2023,7,35.84,9.73,4,81,0,Regular,21.5
B04,2023,8,37.23,13.21,4,81,0,Regular,22.34
B04,2023,9,32.85,19.53,4,81,0,Regular,19.71
B04,2023,10,29.94,26.45,4,81,0,Regular,17.97
B04,2023,11,33.49,16.62,4,81,0,Regular,20.09
B04,2023,12,31.85,22.47,4,81,0,Regular,19.11
B05,2014,1,32.49,24.1,3,117,0,Bueno,19.49
B05,2014,2,37.39,7.53,3,117,0,Bueno,22.44
B05,2014,3,41.68,0.61,3,117,0,Bueno,25.01
B05,2014,4,29.4,26.86,3,117,0,Bueno,17.64
B05,2014,5,34.2,11.82,3,117,0,Bueno,20.52
B05,2014,6,41.51,-4.55,3,117,0,Bueno,24.91
B05,2014,7,42.71,-1.13,3,117,0,Bueno,25.63
B05,2014,8,38.25,12.29,3,117,0,Bueno,22.95
B05,2014,9,28.01,22.28,3,117,0,Bueno,16.81
B05,2014,10,33.97,20.33,3,117,0,Bueno,20.38
B05,2014,11,32.66,17.55,3,117,0,Bueno,19.6
B05,2014,12,25.68,29.21,3,117,0,Bueno,15.41
B05,2015,1,45.2,-3.25,3,117,0,Bueno,27.12
B05,2015,2,31.02,25.59,3,117,0,Bueno,18.61
B05,2015,3,38.96,7.61,3,117,0,Bueno,23.37
B05,2015,4,34.44,9.91,3,117,0,Bueno,20.66
B05,2015,5,31.64,24.79,3,117,0,Bueno,18.99
B05,2015,6,41.86,-4.66,3,117,0,Bueno,25.12
B05,2015,7,31.85,17.65,3,117,0,Bueno,19.11
B05,2015,8,31.28,26.31,3,117,0,Bueno,18.77
B05,2015,9,40.9,4.39,3,117,0,Bueno,24.54
B05,2015,10,36.74,8.04,3,117,0,Bueno,22.04
B05,2015,11,41.61,-1.02,3,117,0,Bueno,24.97
B05,2015,12,38.22,10.98,3,117,0,Bueno,22.93
B05,2016,1,32.0,19.15,3,117,0,Bueno,19.2
B05,2016,2,39.14,9.76,3,117,0,Bueno,23.48
B05,2016,3,39.08,0.84,3,117,0,Bueno,23.45
B05,2016,4,34.38,20.42,3,117,0,Bueno,20.63
B05,2016,5,27.05,24.55,3,117,0,Bueno,16.23
B05,2016,6,28.15,26.89,3,117,0,Bueno,16.89
B05,2016,7,33.87,14.91,3,117,0,Bueno,20.32
B05,2016,8,35.18,16.4,3,117,0,Bueno,21.11
B05,2016,9,35.68,16.4,3,117,0,Bueno,21.41
B05,2016,10,30.16,25.8,3,117,0,Bueno,18.1
B05,2016,11,28.49,26.21,3,117,0,Bueno,17.1
B05,2016,12,37.98,12.08,3,117,0,Bueno,22.79
B05,2017,1,33.87,10.42,3,117,0,Bueno,20.32
B05,2017,2,29.81,17.92,3,117,0,Bueno,17.89
B05,2017,3,29.15,25.39,3,117,0,Bueno,17.49
B05,2017,4,32.53,21.03,3,117,0,Bueno,19.52
B05,2017,5,43.01,2.84,3,117,0,Bueno,25.81
B05,2017,6,29.03,25.56,3,117,0,Bueno,17.42
B05,2017,7,32.87,19.09,3,117,0,Bueno,19.72
B05,2017,8,37.99,10.15,3,117,0,Bueno,22.79
B05,2017,9,36.75,11.87,3,117,0,Bueno,22.05
B05,2017,10,30.87,17.45,3,117,0,Bueno,18.52
B05,2017,11,32.09,23.93,3,117,0,Bueno,19.25
B05,2017,12,30.54,16.45,3,117,0,Bueno,18.33
B05,2018,1,27.88,27.7,3,117,0,Bueno,16.73
B05,2018,2,35.96,11.43,3,117,0,Bueno,21.58
B05,2018,3,42.81,0.79,3,117,0,Bueno,25.69
B05,2018,4,37.57,6.22,3,117,0,Bueno,22.54
B05,2018,5,39.37,4.74,3,117,0,Bueno,23.62
B05,2018,6,33.84,14.27,3,117,0,Bueno,20.3
B05,2018,7,27.37,23.6,3,117,0,Bueno,16.42
B05,2018,8,36.86,10.55,3,117,0,Bueno,22.12
B05,2018,9,42.65,-1.92,3,117,0,Bueno,25.59
B05,2018,10,41.55,6.06,3,117,0,Bueno,24.93
B05,2018,11,28.26,21.08,3,117,0,Bueno,16.96
B05,2018,12,34.35,9.12,3,117,0,Bueno,20.61
B05,2019,1,36.55,14.22,3,117,0,Bueno,21.93
B05,2019,2,33.12,22.71,3,117,0,Bueno,19.87
B05,2019,3,35.38,17.31,3,117,0,Bueno,21.23
B05,2019,4,35.29,14.68,3,117,0,Bueno,21.17
B05,2019,5,35.26,10.97,3,117,0,Bueno,21.16
B05,2019,6,31.66,23.89,3,117,0,Bueno,18.99
B05,2019,7,28.42,24.55,3,117,0,Bueno,17.05
B05,2019,8,31.37,21.86,3,117,0,Bueno,18.82
B05,2019,9,30.84,20.08,3,117,0,Bueno,18.5
B05,2019,10,33.87,10.84,3,117,0,Bueno,20.32
B05,2019,11,29.68,18.06,3,117,0,Bueno,17.81
B05,2019,12,38.79,7.43,3,117,0,Bueno,23.27
B05,2020,1,30.49,23.0,3,117,0,Bueno,18.29
B05,2020,2,35.29,8.09,3,117,0,Bueno,21.18
B05,2020,3,28.46,26.39,3,117,0,Bueno,17.08
B05,2020,4,31.27,23.76,3,117,0,Bueno,18.76
B05,2020,5,35.56,9.32,3,117,0,Bueno,21.34
B05,2020,6,38.5,1.86,3,117,0,Bueno,23.1
B05,2020,7,27.58,24.83,3,117,0,Bueno,16.55
B05,2020,8,27.91,23.86,3,117,0,Bueno,16.75
B05,2020,9,39.83,6.83,3,117,0,Bueno,23.9
B05,2020,10,44.19,-3.37,3,117,0,Bueno,26.51
B05,2020,11,30.18,18.52,3,117,0,Bueno,18.11
B05,2020,12,28.34,26.21,3,117,0,Bueno,17.0
B05,2021,1,33.91,15.63,3,117,0,Bueno,20.35
B05,2021,2,24.36,28.73,3,117,0,Bueno,14.62
B05,2021,3,31.64,20.77,3,117,0,Bueno,18.98
B05,2021,4,37.14,10.15,3,117,0,Bueno,22.28
B05,2021,5,29.71,27.35,3,117,0,Bueno,17.83
B05,2021,6,29.42,26.86,3,117,0,Bueno,17.65
B05,2021,7,43.05,1.08,3,117,0,Bueno,25.83
B05,2021,8,43.33,-1.38,3,117,0,Bueno,26.0
B05,2021,9,32.52,16.22,3,117,0,Bueno,19.51
B05,2021,10,28.29,25.85,3,117,0,Bueno,16.97
B05,2021,11,34.7,16.31,3,117,0,Bueno,20.82
B05,2021,12,39.24,3.69,3,117,0,Bueno,23.55
B05,2022,1,36.97,7.0,3,117,0,Bueno,22.18
B05,2022,2,27.95,23.17,3,117,0,Bueno,16.77
B05,2022,3,35.97,16.09,3,117,0,Bueno,21.58
B05,2022,4,37.29,12.93,3,117,0,Bueno,22.38
B05,2022,5,33.5,14.17,3,117,0,Bueno,20.1
B05,2022,6,31.63,20.79,3,117,0,Bueno,18.98
B05,2022,7,38.65,2.61,3,117,0,Bueno,23.19
B05,2022,8,32.82,20.0,3,117,0,Bueno,19.69
B05,2022,9,25.88,27.24,3,117,0,Bueno,15.53
B05,2022,10,34.62,19.86,3,117,0,Bueno,20.77
B05,2022,11,41.34,1.22,3,117,0,Bueno,24.81
B05,2022,12,34.32,17.29,3,117,0,Bueno,20.59
B05,2023,1,31.26,21.63,3,117,0,Bueno,18.76
B05,2023,2,36.66,15.4,3,117,0,Bueno,21.99
B05,2023,3,32.82,19.85,3,117,0,Bueno,19.69
B05,2023,4,28.76,26.29,3,117,0,Bueno,17.26
B05,2023,5,28.38,25.71,3,117,0,Bueno,17.03
B05,2023,6,41.62,-4.55,3,117,0,Bueno,24.97
B05,2023,7,34.85,8.33,3,117,0,Bueno,20.91
B05,2023,8,41.81,-3.02,3,117,0,Bueno,25.09
B05,2023,9,33.35,22.49,3,117,0,Bueno,20.01
B05,2023,10,30.12,18.92,3,117,0,Bueno,18.07
B05,2023,11,44.82,-2.83,3,117,0,Bueno,26.89
B05,2023,12,40.88,2.14,3,117,0,Bueno,24.53
B06,2014,1,21.27,16.56,1,85,0,Regular,12.76
B06,2014,2,19.51,14.67,1,85,0,Regular,11.71
B06,2014,3,19.01,17.65,1,85,0,Regular,11.41
B06,2014,4,23.84,12.88,1,85,0,Regular,14.3
B06,2014,5,19.98,19.36,1,85,0,Regular,11.99
B06,2014,6,29.47,-3.36,1,85,0,Regular,17.68
B06,2014,7,25.44,9.58,1,85,0,Regular,15.26
B06,2014,8,21.8,18.98,1,85,0,Regular,13.08
B06,2014,9,31.52,-3.12,1,85,0,Regular,18.91
B06,2014,10,29.66,2.11,1,85,0,Regular,17.8
B06,2014,11,15.6,25.12,1,85,0,Regular,9.36
B06,2014,12,27.86,2.89,1,85,0,Regular,16.71
B06,2015,1,17.79,19.83,1,85,0,Regular,10.67
B06,2015,2,22.13,15.59,1,85,0,Regular,13.28
B06,2015,3,28.91,1.88,1,85,0,Regular,17.35
B06,2015,4,27.31,1.77,1,85,0,Regular,16.38
B06,2015,5,11.24,29.42,1,85,0,Regular,6.74
B06,2015,6,15.57,28.69,1,85,0,Regular,9.34
B06,2015,7,26.16,-0.82,1,85,0,Regular,15.69
B06,2015,8,24.7,4.77,1,85,0,Regular,14.82
B06,2015,9,30.26,0.63,1,85,0,Regular,18.16
B06,2015,10,30.7,-4.8,1,85,0,Regular,18.42
B06,2015,11,11.83,27.81,1,85,0,Regular,7.1
B06,2015,12,15.33,27.5,1,85,0,Regular,9.2
B06,2016,1,18.21,22.08,1,85,0,Regular,10.93
B06,2016,2,15.05,24.51,1,85,0,Regular,9.03
B06,2016,3,17.48,22.65,1,85,0,Regular,10.49
B06,2016,4,30.97,-2.45,1,85,0,Regular,18.58
B06,2016,5,24.55,13.39,1,85,0,Regular,14.73
B06,2016,6,23.61,13.22,1,85,0,Regular,14.16
B06,2016,7,28.47,0.58,1,85,0,Regular,17.08
B06,2016,8,23.04,9.12,1,85,0,Regular,13.82
B06,2016,9,16.52,25.92,1,85,0,Regular,9.91
B06,2016,10,23.97,6.59,1,85,0,Regular,14.38
B06,2016,11,15.08,28.26,1,85,0,Regular,9.05
B06,2016,12,23.06,11.62,1,85,0,Regular,13.83
B06,2017,1,18.73,21.32,1,85,0,Regular,11.24
B06,2017,2,28.07,-0.98,1,85,0,Regular,16.84
B06,2017,3,27.65,3.41,1,85,0,Regular,16.59
B06,2017,4,13.39,27.15,1,85,0,Regular,8.03
B06,2017,5,32.62,-3.6,1,85,0,Regular,19.57
B06,2017,6,26.1,8.35,1,85,0,Regular,15.66
B06,2017,7,27.56,-1.03,1,85,0,Regular,16.53
B06,2017,8,15.48,20.34,1,85,0,Regular,9.29
B06,2017,9,23.58,13.09,1,85,0,Regular,14.15
B06,2017,10,22.05,13.0,1,85,0,Regular,13.23
B06,2017,11,21.26,12.04,1,85,0,Regular,12.76
B06,2017,12,18.52,17.8,1,85,0,Regular,11.11
B06,2018,1,27.13,-2.12,1,85,0,Regular,16.28
B06,2018,2,15.64,29.01,1,85,0,Regular,9.38
B06,2018,3,22.43,13.66,1,85,0,Regular,13.46
B06,2018,4,28.09,2.38,1,85,0,Regular,16.85
B06,2018,5,28.38,2.46,1,85,0,Regular,17.03
B06,2018,6,14.61,24.25,1,85,0,Regular,8.77
B06,2018,7,18.77,24.01,1,85,0,Regular,11.26
B06,2018,8,17.64,20.95,1,85,0,Regular,10.58
B06,2018,9,14.14,23.59,1,85,0,Regular,8.48
B06,2018,10,16.14,19.01,1,85,0,Regular,9.68
B06,2018,11,15.68,20.09,1,85,0,Regular,9.41
B06,2018,12,27.79,-2.44,1,85,0,Regular,16.67
B06,2019,1,24.01,3.82,1,85,0,Regular,14.41
B06,2019,2,19.09,23.76,1,85,0,Regular,11.45
B06,2019,3,23.57,9.27,1,85,0,Regular,14.14
B06,2019,4,22.82,9.16,1,85,0,Regular,13.69
B06,2019,5,21.89,8.63,1,85,0,Regular,13.14
B06,2019,6,32.22,-4.79,1,85,0,Regular,19.33
B06,2019,7,31.37,-2.79,1,85,0,Regular,18.82
B06,2019,8,32.29,-3.41,1,85,0,Regular,19.38
B06,2019,9,24.76,7.52,1,85,0,Regular,14.85
B06,2019,10,27.04,5.14,1,85,0,Regular,16.23
B06,2019,11,19.07,16.23,1,85,0,Regular,11.44
B06,2019,12,14.07,27.43,1,85,0,Regular,8.44
B06,2020,1,13.8,23.77,1,85,0,Regular,8.28
B06,2020,2,26.58,0.47,1,85,0,Regular,15.95
B06,2020,3,19.71,21.14,1,85,0,Regular,11.83
B06,2020,4,14.9,24.73,1,85,0,Regular,8.94
B06,2020,5,18.69,17.19,1,85,0,Regular,11.22
B06,2020,6,18.27,26.04,1,85,0,Regular,10.96
B06,2020,7,16.71,25.35,1,85,0,Regular,10.03
B06,2020,8,11.31,28.51,1,85,0,Regular,6.79
B06,2020,9,13.54,25.62,1,85,0,Regular,8.12
B06,2020,10,30.71,-3.54,1,85,0,Regular,18.42
B06,2020,11,24.39,8.79,1,85,0,Regular,14.63
B06,2020,12,27.77,-2.02,1,85,0,Regular,16.66
B06,2021,1,19.38,20.95,1,85,0,Regular,11.63
B06,2021,2,29.73,2.41,1,85,0,Regular,17.84
B06,2021,3,13.95,24.8,1,85,0,Regular,8.37
B06,2021,4,28.48,1.44,1,85,0,Regular,17.09
B06,2021,5,24.26,3.85,1,85,0,Regular,14.56
B06,2021,6,19.66,18.48,1,85,0,Regular,11.8
B06,2021,7,31.55,-3.1,1,85,0,Regular,18.93
B06,2021,8,13.97,29.65,1,85,0,Regular,8.38
B06,2021,9,17.16,17.56,1,85,0,Regular,10.29
B06,2021,10,17.75,18.51,1,85,0,Regular,10.65
B06,2021,11,28.03,1.91,1,85,0,Regular,16.82
B06,2021,12,13.49,28.3,1,85,0,Regular,8.09
B06,2022,1,17.66,18.5,1,85,0,Regular,10.6
B06,2022,2,23.43,4.98,1,85,0,Regular,14.06
B06,2022,3,27.53,1.77,1,85,0,Regular,16.52
B06,2022,4,26.21,6.49,1,85,0,Regular,15.73
B06,2022,5,16.78,19.27,1,85,0,Regular,10.07
B06,2022,6,22.93,14.84,1,85,0,Regular,13.76
B06,2022,7,12.24,28.55,1,85,0,Regular,7.34
B06,2022,8,27.23,5.96,1,85,0,Regular,16.34
B06,2022,9,19.38,19.93,1,85,0,Regular,11.63
B06,2022,10,25.32,4.68,1,85,0,Regular,15.19
B06,2022,11,18.1,18.79,1,85,0,Regular,10.86
B06,2022,12,22.27,11.8,1,85,0,Regular,13.36
B06,2023,1,17.36,22.12,1,85,0,Regular,10.42
B06,2023,2,29.97,-1.19,1,85,0,Regular,17.98
B06,2023,3,28.25,-2.13,1,85,0,Regular,16.95
B06,2023,4,18.89,23.93,1,85,0,Regular,11.33
B06,2023,5,28.96,1.88,1,85,0,Regular,17.38
B06,2023,6,21.4,16.93,1,85,0,Regular,12.84
B06,2023,7,17.49,26.22,1,85,0,Regular,10.49
B06,2023,8,21.82,17.11,1,85,0,Regular,13.09
B06,2023,9,22.48,15.26,1,85,0,Regular,13.49
B06,2023,10,24.5,2.45,1,85,0,Regular,14.7
B06,2023,11,28.8,4.12,1,85,0,Regular,17.28
B06,2023,12,22.48,13.89,1,85,0,Regular,13.49
B07,2014,1,41.13,2.82,4,59,0,Regular,24.68
B07,2014,2,29.31,20.66,4,59,0,Regular,17.59
B07,2014,3,35.33,11.26,4,59,0,Regular,21.2
B07,2014,4,36.47,8.89,4,59,0,Regular,21.88
B07,2014,5,33.89,18.19,4,59,0,Regular,20.33
B07,2014,6,29.97,23.23,4,59,0,Regular,17.98
B07,2014,7,40.58,0.8,4,59,0,Regular,24.35
B07,2014,8,33.67,10.62,4,59,0,Regular,20.2
B07,2014,9,27.75,28.2,4,59,0,Regular,16.65
B07,2014,10,27.88,28.87,4,59,0,Regular,16.73
B07,2014,11,34.09,11.92,4,59,0,Regular,20.45
B07,2014,12,39.5,2.66,4,59,0,Regular,23.7
B07,2015,1,41.52,-2.8,4,59,0,Regular,24.91
B07,2015,2,40.89,-3.5,4,59,0,Regular,24.53
B07,2015,3,26.68,26.77,4,59,0,Regular,16.01
B07,2015,4,34.91,11.44,4,59,0,Regular,20.95
B07,2015,5,45.47,-3.37,4,59,0,Regular,27.28
B07,2015,6,38.95,6.34,4,59,0,Regular,23.37
B07,2015,7,36.25,13.25,4,59,0,Regular,21.75
B07,2015,8,27.37,24.22,4,59,0,Regular,16.42
B07,2015,9,31.92,14.05,4,59,0,Regular,19.15
B07,2015,10,31.15,17.88,4,59,0,Regular,18.69
B07,2015,11,33.98,17.87,4,59,0,Regular,20.39
B07,2015,12,33.62,13.08,4,59,0,Regular,20.17
B07,2016,1,27.62,26.75,4,59,0,Regular,16.57
B07,2016,2,39.43,7.35,4,59,0,Regular,23.66
B07,2016,3,34.77,12.04,4,59,0,Regular,20.86
B07,2016,4,32.84,16.15,4,59,0,Regular,19.7
B07,2016,5,38.96,-0.14,4,59,0,Regular,23.38
B07,2016,6,42.91,-2.3,4,59,0,Regular,25.75
B07,2016,7,37.82,2.4,4,59,0,Regular,22.69
B07,2016,8,38.36,7.68,4,59,0,Regular,23.02
B07,2016,9,39.71,-0.86,4,59,0,Regular,23.83
B07,2016,10,30.53,23.39,4,59,0,Regular,18.32
B07,2016,11,34.85,11.85,4,59,0,Regular,20.91
B07,2016,12,37.68,2.37,4,59,0,Regular,22.61
B07,2017,1,25.95,24.17,4,59,0,Regular,15.57
B07,2017,2,43.09,-3.49,4,59,0,Regular,25.85
B07,2017,3,41.36,0.64,4,59,0,Regular,24.81
B07,2017,4,43.15,-3.63,4,59,0,Regular,25.89
B07,2017,5,40.97,-3.04,4,59,0,Regular,24.58
B07,2017,6,43.0,1.3,4,59,0,Regular,25.8
B07,2017,7,33.29,15.98,4,59,0,Regular,19.98
B07,2017,8,44.39,-4.35,4,59,0,Regular,26.63
B07,2017,9,30.52,18.16,4,59,0,Regular,18.31
B07,2017,10,41.59,-2.0,4,59,0,Regular,24.96
B07,2017,11,28.23,29.75,4,59,0,Regular,16.94
B07,2017,12,42.4,0.97,4,59,0,Regular,25.44
B07,2018,1,34.65,16.03,4,59,0,Regular,20.79
B07,2018,2,27.13,23.72,4,59,0,Regular,16.28
B07,2018,3,30.44,18.09,4,59,0,Regular,18.27
B07,2018,4,29.78,20.35,4,59,0,Regular,17.87
B07,2018,5,36.01,10.87,4,59,0,Regular,21.6
B07,2018,6,38.69,3.04,4,59,0,Regular,23.21
B07,2018,7,39.71,-1.2,4,59,0,Regular,23.83
B07,2018,8,28.38,25.09,4,59,0,Regular,17.03
B07,2018,9,33.95,9.69,4,59,0,Regular,20.37
B07,2018,10,41.57,-1.63,4,59,0,Regular,24.94
B07,2018,11,29.88,16.52,4,59,0,Regular,17.93
B07,2018,12,29.7,22.44,4,59,0,Regular,17.82
B07,2019,1,41.24,-0.89,4,59,0,Regular,24.74
B07,2019,2,41.74,-0.44,4,59,0,Regular,25.04
B07,2019,3,31.3,23.96,4,59,0,Regular,18.78
B07,2019,4,30.74,22.12,4,59,0,Regular,18.44
B07,2019,5,33.49,13.27,4,59,0,Regular,20.09
B07,2019,6,42.82,-3.48,4,59,0,Regular,25.69
B07,2019,7,41.2,3.03,4,59,0,Regular,24.72
B07,2019,8,28.87,22.63,4,59,0,Regular,17.32
B07,2019,9,34.54,15.62,4,59,0,Regular,20.72
B07,2019,10,31.25,21.65,4,59,0,Regular,18.75
B07,2019,11,39.49,-1.58,4,59,0,Regular,23.7
B07,2019,12,33.45,11.7,4,59,0,Regular,20.07
B07,2020,1,27.07,25.07,4,59,0,Regular,16.24
B07,2020,2,27.51,25.69,4,59,0,Regular,16.51
B07,2020,3,41.35,1.62,4,59,0,Regular,24.81
B07,2020,4,30.05,22.63,4,59,0,Regular,18.03
B07,2020,5,38.38,-0.88,4,59,0,Regular,23.03
B07,2020,6,33.07,17.91,4,59,0,Regular,19.84
B07,2020,7,37.05,6.06,4,59,0,Regular,22.23
B07,2020,8,41.6,0.42,4,59,0,Regular,24.96
B07,2020,9,41.09,3.88,4,59,0,Regular,24.65
B07,2020,10,35.18,9.82,4,59,0,Regular,21.11
B07,2020,11,39.66,4.64,4,59,0,Regular,23.8
